"Num","time_unix","version","ihl","tos","len","id","flags","flags.value","frag","ttl","proto","chksum","src","dst","sport","dport","seq","ack","dataofs","reserved","flags","flags_value","window","chksum","urgptr"
"456","1433357225.6769","4","5","0","40","10581","DF","2","0","107","6","63913","205.188.12.91","10.8.8.178","443","48911","3987105050","2730312017","3","-2","A","14","16382","35682","-2"
"457","1433357230.0323","4","5","0","54","61811","DF","2","0","64","6","25935","10.8.8.178","157.56.52.13","56909","40011","4055103706","708378724","6","-2","PA","22","1442","28027","-2"
"458","1433357230.3025","4","5","0","52","65146","DF","2","0","46","6","27210","157.56.52.13","10.8.8.178","40011","56909","708378724","4055103708","6","-2","A","14","81","42104","-2"
"459","1433357232.3891","4","5","0","178","52334","DF","2","0","64","6","33030","10.8.8.178","205.188.12.91","48911","443","2730312017","3987105050","3","-2","PA","22","64678","21065","-2"
"460","1433357232.5953","4","5","0","40","16827","DF","2","0","107","6","57667","205.188.12.91","10.8.8.178","443","48911","3987105050","2730312155","3","-2","A","14","16382","35544","-2"
"461","1433357232.5953","4","5","0","210","52335","DF","2","0","64","6","32997","10.8.8.178","205.188.12.91","48911","443","2730312155","3987105050","3","-2","PA","22","64678","33562","-2"
"462","1433357232.8014","4","5","0","322","17034","DF","2","0","107","6","57178","205.188.12.91","10.8.8.178","443","48911","3987105050","2730312325","3","-2","PA","22","16382","20285","-2"
"463","1433357232.8015","4","5","0","40","52336","DF","2","0","64","6","33166","10.8.8.178","205.188.12.91","48911","443","2730312325","3987105332","3","-2","A","14","64678","52331","-2"
"464","1433357232.8016","4","5","0","162","17037","DF","2","0","107","6","57335","205.188.12.91","10.8.8.178","443","48911","3987105332","2730312325","3","-2","PA","22","16382","4264","-2"
"465","1433357232.8016","4","5","0","40","52337","DF","2","0","64","6","33165","10.8.8.178","205.188.12.91","48911","443","2730312325","3987105454","3","-2","A","14","64678","52209","-2"
"466","1433357234.1636","4","5","0","354","18405","DF","2","0","107","6","55775","205.188.12.91","10.8.8.178","443","48911","3987105454","2730312325","3","-2","PA","22","16382","55347","-2"
"467","1433357234.1637","4","5","0","40","52338","DF","2","0","64","6","33164","10.8.8.178","205.188.12.91","48911","443","2730312325","3987105768","3","-2","A","14","64678","51895","-2"
"468","1433357234.3694","4","5","0","162","18607","DF","2","0","107","6","55765","205.188.12.91","10.8.8.178","443","48911","3987105768","2730312325","3","-2","PA","22","16382","52766","-2"
"469","1433357234.3695","4","5","0","40","52339","DF","2","0","64","6","33163","10.8.8.178","205.188.12.91","48911","443","2730312325","3987105890","3","-2","A","14","64678","51773","-2"
"470","1433357236.341","4","5","0","162","52340","DF","2","0","64","6","33040","10.8.8.178","205.188.12.91","48911","443","2730312325","3987105890","3","-2","PA","22","64678","23093","-2"
"471","1433357236.549","4","5","0","40","20917","DF","2","0","107","6","53577","205.188.12.91","10.8.8.178","443","48911","3987105890","2730312447","3","-2","A","14","16382","34412","-2"
"472","1433357236.7792","4","5","0","210","52341","DF","2","0","64","6","32991","10.8.8.178","205.188.12.91","48911","443","2730312447","3987105890","3","-2","PA","22","64678","51649","-2"
"473","1433357236.9869","4","5","0","322","21309","DF","2","0","107","6","52903","205.188.12.91","10.8.8.178","443","48911","3987105890","2730312617","3","-2","PA","22","16382","38696","-2"
"474","1433357236.9869","4","5","0","162","52342","DF","2","0","64","6","33038","10.8.8.178","205.188.12.91","48911","443","2730312617","3987106172","3","-2","PA","22","64678","26707","-2"
"475","1433357236.9871","4","5","0","162","21311","DF","2","0","107","6","53061","205.188.12.91","10.8.8.178","443","48911","3987106172","2730312617","3","-2","PA","22","16382","54263","-2"
"476","1433357237.026","4","5","0","40","52343","DF","2","0","64","6","33159","10.8.8.178","205.188.12.91","48911","443","2730312739","3987106294","3","-2","A","14","64678","50955","-2"
"477","1433357237.1929","4","5","0","40","21497","DF","2","0","107","6","52997","205.188.12.91","10.8.8.178","443","48911","3987106294","2730312739","3","-2","A","14","16382","33716","-2"
"478","1433357237.3827","4","5","0","162","52344","DF","2","0","64","6","33036","10.8.8.178","205.188.12.91","48911","443","2730312739","3987106294","3","-2","PA","22","64678","56023","-2"
"479","1433357237.5944","4","5","0","40","21853","DF","2","0","107","6","52641","205.188.12.91","10.8.8.178","443","48911","3987106294","2730312861","3","-2","A","14","16382","33594","-2"
"480","1433357238.4527","4","5","0","210","52345","DF","2","0","64","6","32987","10.8.8.178","205.188.12.91","48911","443","2730312861","3987106294","3","-2","PA","22","64678","22243","-2"
"481","1433357238.6584","4","5","0","322","22800","DF","2","0","107","6","51412","205.188.12.91","10.8.8.178","443","48911","3987106294","2730313031","3","-2","PA","22","16382","31465","-2"
"482","1433357238.6585","4","5","0","162","52346","DF","2","0","64","6","33034","10.8.8.178","205.188.12.91","48911","443","2730313031","3987106576","3","-2","PA","22","64678","49387","-2"
"483","1433357238.659","4","5","0","162","22804","DF","2","0","107","6","51568","205.188.12.91","10.8.8.178","443","48911","3987106576","2730313031","3","-2","PA","22","16382","20633","-2"
"484","1433357238.6992","4","5","0","40","52347","DF","2","0","64","6","33155","10.8.8.178","205.188.12.91","48911","443","2730313153","3987106698","3","-2","A","14","64678","50137","-2"
"485","1433357238.8647","4","5","0","40","22979","DF","2","0","107","6","51515","205.188.12.91","10.8.8.178","443","48911","3987106698","2730313153","3","-2","A","14","16382","32898","-2"
"486","1433357238.9042","4","5","0","130","52348","DF","2","0","64","6","33064","10.8.8.178","205.188.12.91","48911","443","2730313153","3987106698","3","-2","PA","22","64678","18616","-2"
"487","1433357239.1105","4","5","0","40","23188","DF","2","0","107","6","51306","205.188.12.91","10.8.8.178","443","48911","3987106698","2730313243","3","-2","A","14","16382","32808","-2"
"488","1433357239.1105","4","5","0","130","52349","DF","2","0","64","6","33063","10.8.8.178","205.188.12.91","48911","443","2730313243","3987106698","3","-2","PA","22","64678","64053","-2"
"489","1433357239.3156","4","5","0","40","23400","DF","2","0","107","6","51094","205.188.12.91","10.8.8.178","443","48911","3987106698","2730313333","3","-2","A","14","16382","32718","-2"
"490","1433357239.5255","4","5","0","210","52350","DF","2","0","64","6","32982","10.8.8.178","205.188.12.91","48911","443","2730313333","3987106698","3","-2","PA","22","64678","18977","-2"
"491","1433357239.7324","4","5","0","322","23748","DF","2","0","107","6","50464","205.188.12.91","10.8.8.178","443","48911","3987106698","2730313503","3","-2","PA","22","16382","56599","-2"
"492","1433357239.7325","4","5","0","162","52351","DF","2","0","64","6","33029","10.8.8.178","205.188.12.91","48911","443","2730313503","3987106980","3","-2","PA","22","64678","17835","-2"
"493","1433357239.7327","4","5","0","162","23749","DF","2","0","107","6","50623","205.188.12.91","10.8.8.178","443","48911","3987106980","2730313503","3","-2","PA","22","16382","63330","-2"
"494","1433357239.7699","4","5","0","40","52352","DF","2","0","64","6","33150","10.8.8.178","205.188.12.91","48911","443","2730313625","3987107102","3","-2","A","14","64678","49261","-2"
"495","1433357239.9377","4","5","0","40","23895","DF","2","0","107","6","50599","205.188.12.91","10.8.8.178","443","48911","3987107102","2730313625","3","-2","A","14","16382","32022","-2"
"496","1433357240.1487","4","5","0","162","52353","DF","2","0","64","6","33027","10.8.8.178","205.188.12.91","48911","443","2730313625","3987107102","3","-2","PA","22","64678","16929","-2"
"497","1433357240.3605","4","5","0","40","24309","DF","2","0","107","6","50185","205.188.12.91","10.8.8.178","443","48911","3987107102","2730313747","3","-2","A","14","16382","31900","-2"
"498","1433357240.5302","4","5","0","162","24432","DF","2","0","107","6","49940","205.188.12.91","10.8.8.178","443","48911","3987107102","2730313747","3","-2","PA","22","16382","60823","-2"
"499","1433357240.5303","4","5","0","40","52354","DF","2","0","64","6","33148","10.8.8.178","205.188.12.91","48911","443","2730313747","3987107224","3","-2","A","14","64678","49017","-2"
"500","1433357240.7279","4","5","0","210","52355","DF","2","0","64","6","32977","10.8.8.178","205.188.12.91","48911","443","2730313747","3987107224","3","-2","PA","22","64678","8308","-2"
"501","1433357240.9344","4","5","0","322","24699","DF","2","0","107","6","49513","205.188.12.91","10.8.8.178","443","48911","3987107224","2730313917","3","-2","PA","22","16382","41034","-2"
"502","1433357240.9347","4","5","0","162","52356","DF","2","0","64","6","33024","10.8.8.178","205.188.12.91","48911","443","2730313917","3987107506","3","-2","PA","22","64678","55855","-2"
"503","1433357240.9348","4","5","0","162","24700","DF","2","0","107","6","49672","205.188.12.91","10.8.8.178","443","48911","3987107506","2730313917","3","-2","PA","22","16382","38223","-2"
"504","1433357240.9743","4","5","0","40","52357","DF","2","0","64","6","33145","10.8.8.178","205.188.12.91","48911","443","2730314039","3987107628","3","-2","A","14","64678","48321","-2"
"505","1433357241.1404","4","5","0","40","24848","DF","2","0","107","6","49646","205.188.12.91","10.8.8.178","443","48911","3987107628","2730314039","3","-2","A","14","16382","31082","-2"
"506","1433357250.1793","4","5","0","476","32184","DF","2","0","107","6","41874","205.188.12.91","10.8.8.178","443","48911","3987107628","2730314039","3","-2","PA","22","16382","40799","-2"
"507","1433357250.1794","4","5","0","40","52358","DF","2","0","64","6","33144","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108064","3","-2","A","14","64678","47885","-2"
"508","1433357251.1064","4","5","0","54","61812","DF","2","0","64","6","25934","10.8.8.178","157.56.52.13","56909","40011","4055103708","708378724","6","-2","PA","22","1442","10538","-2"
"509","1433357251.124","4","5","0","162","32916","DF","2","0","107","6","41456","205.188.12.91","10.8.8.178","443","48911","3987108064","2730314039","3","-2","PA","22","16382","13126","-2"
"510","1433357251.124","4","5","0","40","52359","DF","2","0","64","6","33143","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108186","3","-2","A","14","64678","47763","-2"
"511","1433357251.3769","4","5","0","52","65147","DF","2","0","46","6","27209","157.56.52.13","10.8.8.178","40011","56909","708378724","4055103710","6","-2","A","14","81","31565","-2"
"512","1433357267.7037","4","5","0","370","46154","DF","2","0","107","6","28010","205.188.12.91","10.8.8.178","443","48911","3987108186","2730314039","3","-2","PA","22","16382","17331","-2"
"513","1433357267.7038","4","5","0","40","52360","DF","2","0","64","6","33142","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108516","3","-2","A","14","64678","47433","-2"
"514","1433357267.9028","4","5","0","162","46318","DF","2","0","107","6","28054","205.188.12.91","10.8.8.178","443","48911","3987108516","2730314039","3","-2","PA","22","16382","33347","-2"
"515","1433357267.9029","4","5","0","40","52361","DF","2","0","64","6","33141","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108638","3","-2","A","14","64678","47311","-2"
"516","1433357268.1028","4","5","0","162","46473","DF","2","0","107","6","27899","205.188.12.91","10.8.8.178","443","48911","3987108638","2730314039","3","-2","PA","22","16382","32543","-2"
"517","1433357268.1028","4","5","0","40","52362","DF","2","0","64","6","33140","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108760","3","-2","A","14","64678","47189","-2"
"518","1433357272.5515","4","5","0","162","52363","DF","2","0","64","6","33017","10.8.8.178","205.188.12.91","48911","443","2730314039","3987108760","3","-2","PA","22","64678","11970","-2"
"519","1433357272.7774","4","5","0","40","50095","DF","2","0","107","6","24399","205.188.12.91","10.8.8.178","443","48911","3987108760","2730314161","3","-2","A","14","16382","29828","-2"
"520","1433357274.3659","4","5","0","460","51382","DF","2","0","107","6","22692","205.188.12.91","10.8.8.178","443","48911","3987108760","2730314161","3","-2","PA","22","16382","15177","-2"
"521","1433357274.366","4","5","0","40","52364","DF","2","0","64","6","33138","10.8.8.178","205.188.12.91","48911","443","2730314161","3987109180","3","-2","A","14","64678","46647","-2"
"522","1433357275.1564","4","5","0","162","52023","DF","2","0","107","6","22349","205.188.12.91","10.8.8.178","443","48911","3987109180","2730314161","3","-2","PA","22","16382","40512","-2"
"523","1433357275.1566","4","5","0","40","52365","DF","2","0","64","6","33137","10.8.8.178","205.188.12.91","48911","443","2730314161","3987109302","3","-2","A","14","64678","46525","-2"
"532","1433357277.0915","4","5","0","472","61813","DF","2","0","64","6","25515","10.8.8.178","157.56.52.13","56909","40011","4055103710","708378724","6","-2","PA","22","1442","32731","-2"
"533","1433357277.3603","4","5","0","52","65148","DF","2","0","46","6","27208","157.56.52.13","10.8.8.178","40011","56909","708378724","4055104130","6","-2","A","14","81","18153","-2"
"534","1433357277.3607","4","5","0","56","65149","DF","2","0","46","6","27203","157.56.52.13","10.8.8.178","40011","56909","708378724","4055104130","6","-2","PA","22","81","48356","-2"
"535","1433357277.3607","4","5","0","52","61814","DF","2","0","64","6","25934","10.8.8.178","157.56.52.13","56909","40011","4055104130","708378728","6","-2","A","14","1442","16721","-2"
"536","1433357277.7693","4","5","0","338","54040","DF","2","0","107","6","20156","205.188.12.91","10.8.8.178","443","48911","3987109302","2730314161","3","-2","PA","22","16382","27161","-2"
"537","1433357277.7694","4","5","0","40","52366","DF","2","0","64","6","33136","10.8.8.178","205.188.12.91","48911","443","2730314161","3987109600","3","-2","A","14","64678","46227","-2"
"538","1433357277.9708","4","5","0","162","54216","DF","2","0","107","6","20156","205.188.12.91","10.8.8.178","443","48911","3987109600","2730314161","3","-2","PA","22","16382","11175","-2"
"539","1433357277.9709","4","5","0","40","52367","DF","2","0","64","6","33135","10.8.8.178","205.188.12.91","48911","443","2730314161","3987109722","3","-2","A","14","64678","46105","-2"
"540","1433357278.297","4","5","0","162","54525","DF","2","0","107","6","19847","205.188.12.91","10.8.8.178","443","48911","3987109722","2730314161","3","-2","PA","22","16382","1409","-2"
"541","1433357278.297","4","5","0","40","52368","DF","2","0","64","6","33134","10.8.8.178","205.188.12.91","48911","443","2730314161","3987109844","3","-2","A","14","64678","45983","-2"
"542","1433357280.6102","4","5","0","338","56171","DF","2","0","107","6","18025","205.188.12.91","10.8.8.178","443","48911","3987109844","2730314161","3","-2","PA","22","16382","16452","-2"
